unique_item_id,used_list_price,used_condition,department,category,item_parent_sku,color,size,msrp_new,last_known_retail_price_new,first_approved_date,first_ordered_date
301879,66.0114,Perfect,Outdoor Furniture,Beds,158809,Red,M,130.9,,2018-08-02T00:00:00,2018-08-25T00:00:00
295263,22.1154,Perfect,Outdoor Furniture,Beds,125039,Black,6,66.0,,2018-07-16T00:00:00,2018-08-23T00:00:00
299594,40.9644,Perfect,Kitchen and Dining,Wine Glasses,108336,Blue,10,144.0,37.33455,2018-07-28T00:00:00,2018-08-03T00:00:00
312520,36.4068,Perfect,Kitchen and Dining,Spoons,129637,Gray,NO,40.455,,2018-08-30T00:00:00,2018-09-01T00:00:00
304374,60.5232,Perfect,Outdoor Furniture,Desks,118280,Black,S,104.5,65.93,2018-08-10T00:00:00,2018-08-15T00:00:00
321324,68.04,Great,Outdoor Storage,Shelves,137530,Gray,9.,126.0,,2018-09-16T00:00:00,2018-10-11T00:00:00
316376,97.1568,Perfect,Kitchen and Dining,Spoons,129063,Green,Re,107.955,,2018-09-03T00:00:00,2018-10-13T00:00:00
286817,39.0135,Great,Outdoor Storage,Shelves,103728,Gray,7.,99.0,51.26605,2018-07-01T00:00:00,2018-08-07T00:00:00
328351,42.5661,Great,Outdoor Storage,Shelves,120224,Purple,8,108.0,55.94105,2018-10-01T00:00:00,2018-10-01T00:00:00
315692,60.3396,Perfect,Kitchen and Dining,Spoons,131286,Blue,On,85.5,,2018-09-02T00:00:00,2018-10-21T00:00:00
286559,157.1793,Perfect,Kids Furniture,Rugs,110822,Black,L,438.9,198.83,2018-06-30T00:00:00,2018-07-26T00:00:00
312994,152.2908,Great,Kitchen and Dining,Gadgets,128052,Gray,NO,197.955,154.20955,2018-08-30T00:00:00,2018-08-30T00:00:00
303829,58.3668,Perfect,Outdoor Furniture,Rugs,125954,Purple,M,163.9,73.83,2018-08-05T00:00:00,2018-09-18T00:00:00
313811,72.3819,Perfect,Kitchen and Dining,Spoons,896025,Yellow,Re,148.455,76.60455,2018-08-30T00:00:00,2018-08-31T00:00:00
298727,38.6043,Perfect,Outdoor Furniture,Rugs,118850,White,S,108.9,48.83,2018-07-26T00:00:00,2018-09-24T00:00:00
278612,242.19,Perfect,Kitchen and Dining,Forks,128687,Orange,NO,269.1,,2018-06-12T00:00:00,2018-06-13T00:00:00
288176,41.1588,Perfect,Kids Furniture,Rugs,127336,Orange,M,98.945,44.83,2018-07-01T00:00:00,2018-07-09T00:00:00
302644,135.4104,Perfect,Outdoor Furniture,Rugs,132932,Blue,L,247.5,,2018-08-03T00:00:00,2018-09-20T00:00:00
320933,50.22,Great,Kids Storage,Boxes,120385,Brown,11,108.0,,2018-09-15T00:00:00,2018-10-19T00:00:00
325228,79.92,OK,Kids Storage,Bags,130421,Green,10,166.5,,2018-09-28T00:00:00,2018-09-28T00:00:00
311572,42.0984,Perfect,Outdoor Storage,Envelopes,151213,Black,9 ,58.5,,2018-08-25T00:00:00,2018-09-06T00:00:00
304428,47.6712,Perfect,Outdoor Furniture,Beds,112006,White,L,82.5,51.93,2018-08-10T00:00:00,2018-08-31T00:00:00
308002,91.7352,Perfect,Outdoor Storage,Shelves,133775,Blue,7 ,108.0,93.43455,2018-08-18T00:00:00,2018-08-23T00:00:00
311340,25.7904,Great,Kitchen and Dining,Spoons,866771,Blue,L,42.255,26.11455,2018-08-26T00:00:00,2018-09-03T00:00:00
289108,67.7808,Perfect,Outdoor Furniture,Rugs,127502,Green,XL,163.9,73.83,2018-07-06T00:00:00,2018-09-07T00:00:00
306663,60.0594,OK,Kids Storage,Shelves,155357,Gray,13,99.0,,2018-08-17T00:00:00,2018-08-19T00:00:00
307571,39.0321,Perfect,Kids Furniture,Desks,147083,Red,M,76.945,,2018-08-17T00:00:00,2018-08-24T00:00:00
314377,39.3111,Perfect,Kitchen and Dining,Wine Glasses,149059,Black,NO,89.991,,2018-09-01T00:00:00,2018-09-02T00:00:00
312920,89.7156,Perfect,Kitchen and Dining,Appliances,139500,Blue,On,224.1,,2018-08-28T00:00:00,2018-09-09T00:00:00
242990,19.6344,Perfect,Kids Furniture,Beds,134308,Green,L,86.9,,2018-06-27T00:00:00,2018-10-18T00:00:00
314467,27.5559,Perfect,Kitchen and Dining,Gadgets,847136,Gray,NO,35.55,,2018-09-01T00:00:00,2018-09-07T00:00:00
296459,54.405,Great,Outdoor Storage,Boxes,113731,Brown,11,117.0,,2018-07-22T00:00:00,2018-08-09T00:00:00
313771,150.0369,Great,Kitchen and Dining,Spoons,127861,Blue,Re,215.1,,2018-08-31T00:00:00,2018-10-11T00:00:00
333562,65.9556,Great,Kids Storage,Shelves,117676,Green,10,144.0,74.64105,2018-10-19T00:00:00,2018-10-24T00:00:00
310419,97.3524,Great,Kids Furniture,Rugs,136797,Green,S,302.5,136.83,2018-08-26T00:00:00,2018-10-20T00:00:00
336192,153.8568,Perfect,Kitchen and Dining,Spoons,126620,Green,Re,170.955,,2018-10-21T00:00:00,2018-10-26T00:00:00
275266,68.6664,Perfect,Kitchen and Dining,Spoons,894999,Gray,Re,80.955,62.57955,2018-06-05T00:00:00,2018-06-05T00:00:00
297253,178.0578,Great,Kitchen and Dining,Spoons,113718,Orange,Lo,269.1,209.37455,2018-07-22T00:00:00,2018-08-17T00:00:00
276609,89.9775,Perfect,Kitchen and Dining,Spoons,112465,Blue,On,116.1,,2018-06-05T00:00:00,2018-06-11T00:00:00
279935,58.59,Great,Kids Storage,Shelves,813279,Khaki,11,126.0,,2018-06-17T00:00:00,2018-07-05T00:00:00
294236,81.0,Perfect,Kids Storage,Shelves,149282,Orange,11,135.0,,2018-07-15T00:00:00,2018-08-01T00:00:00
333554,73.3212,OK,Outdoor Storage,Shelves,155499,Blue,7,126.0,93.34105,2018-10-15T00:00:00,2018-10-28T00:00:00
277485,18.7953,Great,Kitchen and Dining,Spoons,627255,White,86,26.955,,2018-07-10T00:00:00,2018-08-30T00:00:00
307685,12.4434,Perfect,Outdoor Furniture,Desks,143056,Blue,S,38.5,,2018-08-17T00:00:00,2018-09-23T00:00:00
300170,88.29,Perfect,Kitchen and Dining,Spoons,107474,Green,Lo,98.1,,2018-07-28T00:00:00,2018-08-07T00:00:00
283896,57.6936,Great,Outdoor Storage,Boxes,127823,Black,6.,125.955,65.29105,2018-06-24T00:00:00,2018-10-08T00:00:00
270123,34.0287,Great,Outdoor Storage,Shelves,124940,Blue,9,108.0,44.72105,2018-06-08T00:00:00,2018-07-09T00:00:00
309354,35.6076,Perfect,Kids Furniture,Beds,129718,Gray,M,60.445,,2018-08-19T00:00:00,2018-08-24T00:00:00
310298,131.1768,Great,Kitchen and Dining,Spoons,135411,Green,Re,161.955,,2018-08-23T00:00:00,2018-08-24T00:00:00
302370,44.6904,Perfect,Kids Furniture,Dining Tables,160159,Green,L,77.0,,2018-08-02T00:00:00,2018-10-07T00:00:00
304132,72.4572,Perfect,Outdoor Furniture,Rugs,136927,Brown,L,174.9,78.93,2018-08-06T00:00:00,2018-09-25T00:00:00
289752,31.9788,Perfect,Kids Furniture,Side Tables,131001,Gray,32,76.945,34.83,2018-07-05T00:00:00,2018-10-18T00:00:00
304865,56.7021,Perfect,Kitchen and Dining,Spoons,129242,Blue,Re,80.955,,2018-08-11T00:00:00,2018-08-25T00:00:00
300970,32.3568,Perfect,Kitchen and Dining,Appliances,144557,Gray,NO,35.955,,2018-07-29T00:00:00,2018-10-11T00:00:00
299927,105.0714,Perfect,Kitchen and Dining,Spoons,862474,Blue,Re,179.1,111.19955,2018-07-28T00:00:00,2018-08-09T00:00:00
337345,62.775,Great,Kids Storage,Boxes,134163,Black,10,135.0,,2018-10-26T00:00:00,2018-10-29T00:00:00
314132,20.9628,Perfect,Storage,Shelves,120977,Blue,1 ,52.2,21.34605,2018-09-01T00:00:00,2018-09-06T00:00:00
280352,77.76,Great,Kids Storage,Shelves,133879,Black,10,144.0,,2018-06-17T00:00:00,2018-06-24T00:00:00
305793,33.4521,Perfect,Outdoor Furniture,Side Tables,137554,Black,S ,65.945,,2018-08-11T00:00:00,2018-08-17T00:00:00
319616,82.4796,Great,Kids Storage,Shelves,155541,Black,13,126.0,93.34105,2018-09-13T00:00:00,2018-09-15T00:00:00
281585,39.3948,Perfect,Kids Storage,Boxes,113233,Brown,11,90.0,46.59105,2018-06-16T00:00:00,2018-08-13T00:00:00
281746,51.192,Perfect,Kids Furniture,Side Tables,110549,Gray,34,86.9,,2018-06-16T00:00:00,2018-07-02T00:00:00
280631,69.75,Perfect,Outdoor Storage,Shelves,122165,Blue,9.,135.0,,2018-06-15T00:00:00,2018-07-25T00:00:00
301878,99.4464,Perfect,Kitchen and Dining,Gadgets,129651,Green,NO,116.955,90.62955,2018-07-31T00:00:00,2018-08-25T00:00:00
299229,66.96,OK,Outdoor Storage,Boxes,857721,Red,9 ,162.0,,2018-07-27T00:00:00,2018-08-21T00:00:00
309739,24.7101,Great,Kitchen and Dining,Appliances,135519,Green,NO,62.955,,2018-08-23T00:00:00,2018-09-13T00:00:00
291089,37.8138,Perfect,Kids Storage,Shelves,128191,Green,9.,108.0,44.72105,2018-07-08T00:00:00,2018-09-29T00:00:00
293356,40.2408,Perfect,Outdoor Furniture,Desks,134841,Gray,L,97.9,43.83,2018-07-14T00:00:00,2018-08-03T00:00:00
336240,169.8408,Great,Kitchen and Dining,Spoons,866774,White,Lo,332.1,171.97455,2018-10-21T00:00:00,2018-10-23T00:00:00
331422,38.4912,Perfect,Kids Furniture,Side Tables,131002,Green,30,65.945,41.93,2018-10-08T00:00:00,2018-10-17T00:00:00
325421,58.2459,Perfect,Kitchen and Dining,Spoons,880127,Green,Re,80.1,61.64455,2018-09-23T00:00:00,2018-10-10T00:00:00
275514,196.1064,Great,Kitchen and Dining,Spoons,111165,Blue,Re,242.1,,2018-06-05T00:00:00,2018-06-20T00:00:00
305060,118.1304,Perfect,Kids Furniture,Side Tables,143216,Black,M,302.5,,2018-08-10T00:00:00,2018-09-26T00:00:00
279005,132.4599,Perfect,Kitchen and Dining,Spoons,880605,Red,Re,179.955,140.18455,2018-06-12T00:00:00,2018-07-27T00:00:00
311588,54.1944,Perfect,Kids Furniture,Side Tables,151126,Gray,34,98.945,,2018-08-25T00:00:00,2018-10-11T00:00:00
313904,41.1588,Perfect,Outdoor Storage,Shelves,129429,Black,37,81.0,41.91605,2018-08-30T00:00:00,2018-09-28T00:00:00
300686,120.69,Perfect,Kitchen and Dining,Spoons,129831,Red,On,134.1,,2018-07-28T00:00:00,2018-07-30T00:00:00
281983,66.7554,Perfect,Kids Storage,Boxes,159102,Black,10,108.0,,2018-06-17T00:00:00,2018-09-13T00:00:00
307375,47.0487,Great,Kitchen and Dining,Spoons,136335,Blue,NO,67.455,,2018-08-18T00:00:00,2018-09-18T00:00:00
281917,67.0623,Perfect,Kids Storage,Shelves,127409,Brown,11,117.0,79.31605,2018-06-16T00:00:00,2018-10-04T00:00:00
279211,60.45,Perfect,Outdoor Storage,Boxes,113731,Gray,5.,117.0,,2018-06-11T00:00:00,2018-06-21T00:00:00
296481,22.7943,Perfect,Outdoor Furniture,Side Tables,133393,Gray,6 ,93.5,28.83,2018-07-20T00:00:00,2018-07-22T00:00:00
317508,96.714,Great,Outdoor Storage,Boxes,113108,Brown,42,179.1,,2018-09-08T00:00:00,2018-09-18T00:00:00
298318,19.6884,Great,Outdoor Furniture,Beds,148144,Blue,L,76.945,23.83,2018-07-26T00:00:00,2018-09-22T00:00:00
287061,43.3473,Perfect,Outdoor Storage,Shelves,103728,Gray,7.,99.0,51.26605,2018-06-30T00:00:00,2018-07-12T00:00:00
277729,208.5525,Perfect,Kitchen and Dining,Spoons,111166,Red,Re,269.1,,2018-06-10T00:00:00,2018-06-18T00:00:00
283523,44.64,OK,Kids Storage,Boxes,120385,Brown,13,108.0,,2018-06-19T00:00:00,2018-10-22T00:00:00
313955,45.9234,Perfect,Outdoor Furniture,Desks,143699,Green,XL,97.9,,2018-08-30T00:00:00,2018-11-01T00:00:00
293188,86.1408,Perfect,Kids Furniture,Dining Tables,116895,Black,L,207.9,93.83,2018-07-13T00:00:00,2018-09-11T00:00:00
309131,37.8138,Perfect,Outdoor Furniture,Beds,135576,Gray,XL,152.9,47.83,2018-08-19T00:00:00,2018-10-18T00:00:00
302609,122.7414,Perfect,Kitchen and Dining,Spoons,131639,Blue,2 ,179.1,129.89955,2018-08-05T00:00:00,2018-08-06T00:00:00
305137,71.5077,Great,Kitchen and Dining,Spoons,131642,Multi-colored,On,116.1,84.08455,2018-08-11T00:00:00,2018-08-21T00:00:00
287995,40.7154,Perfect,Kids Storage,Envelopes,144060,Black,10,99.0,,2018-07-01T00:00:00,2018-07-11T00:00:00
302632,43.6968,Great,Kitchen and Dining,Spoons,143172,Red,Wi,53.955,,2018-08-06T00:00:00,2018-08-14T00:00:00
301109,46.5093,Perfect,Outdoor Furniture,Side Tables,134112,Blue,L,130.9,58.83,2018-08-02T00:00:00,2018-08-13T00:00:00
289299,39.7203,Great,Outdoor Storage,Boxes,144149,Black,7.,76.5,52.20105,2018-07-07T00:00:00,2018-08-25T00:00:00
277256,10.9404,Great,Kitchen and Dining,Serving Utensils,117292,White,NO,13.5,,2018-06-27T00:00:00,2018-07-14T00:00:00
289307,23.5848,Perfect,Kids Furniture,Dining Tables,238313,Red,S,66.0,29.83,2018-07-05T00:00:00,2018-09-23T00:00:00
305966,54.9288,Perfect,Outdoor Storage,Shelves,113821,Gray,6,108.0,55.94105,2018-08-17T00:00:00,2018-09-03T00:00:00
303963,8.4165,Great,Outdoor Furniture,Desks,128038,Blue,S,39.6,11.83,2018-08-11T00:00:00,2018-08-26T00:00:00
311166,113.6808,Perfect,Outdoor Furniture,Rugs,125097,Green,M,273.9,123.83,2018-08-25T00:00:00,2018-10-08T00:00:00
295562,77.76,OK,Kids Storage,Boxes,857508,Brown,9.,162.0,,2018-07-17T00:00:00,2018-09-11T00:00:00
275691,48.36,OK,Kids Storage,Boxes,113822,Brown,7,117.0,,2018-06-05T00:00:00,2018-08-26T00:00:00
305970,59.5188,Perfect,Kids Storage,Shelves,117305,Black,9.,117.0,60.61605,2018-08-17T00:00:00,2018-10-06T00:00:00
309016,138.4344,Perfect,Kitchen and Dining,Spoons,896043,Blue,Lo,161.955,126.15955,2018-08-19T00:00:00,2018-08-20T00:00:00
307683,67.0809,Perfect,Kitchen and Dining,Spoons,845298,Red,Lo,98.1,70.99455,2018-08-18T00:00:00,2018-09-11T00:00:00
324045,20.2554,Perfect,Kitchen and Dining,Spoons,799192,Blue,NO,27.855,21.43955,2018-09-22T00:00:00,2018-09-30T00:00:00
275099,139.0722,Perfect,Outdoor Furniture,Rugs,135535,Red,M,242.0,175.93,2018-06-02T00:00:00,2018-08-02T00:00:00
290063,21.2877,Perfect,Kids Furniture,Desks,119206,Blue,XL,42.9,26.93,2018-07-06T00:00:00,2018-07-22T00:00:00
315542,68.6664,Perfect,Kitchen and Dining,Spoons,129970,Red,Re,80.955,62.57955,2018-09-02T00:00:00,2018-10-12T00:00:00
314307,18.0513,Perfect,Storage,Shelves,120977,Blue,6 ,52.2,21.34605,2018-09-01T00:00:00,2018-09-07T00:00:00
305833,47.6532,Great,Kitchen and Dining,Spoons,113903,Red,Re,71.955,56.03455,2018-08-11T00:00:00,2018-08-26T00:00:00
282889,51.2523,Perfect,Kids Storage,Shelves,117305,Black,9,117.0,60.61605,2018-06-18T00:00:00,2018-06-22T00:00:00
302594,48.5568,Perfect,Kitchen and Dining,Spoons,127388,Green,Re,53.955,,2018-08-05T00:00:00,2018-08-06T00:00:00
322623,74.1768,Perfect,Kids Furniture,Rugs,895306,Gray,L,207.9,93.83,2018-09-17T00:00:00,2018-09-22T00:00:00
274916,145.0764,Great,Kitchen and Dining,Spoons,110923,Blue,Re,179.1,,2018-06-04T00:00:00,2018-07-17T00:00:00
311601,89.9775,Perfect,Kitchen and Dining,Spoons,136261,Gray,Qu,116.1,,2018-08-26T00:00:00,2018-09-16T00:00:00
312424,16.1568,Perfect,Kitchen and Dining,Spoons,895085,Gray,NO,17.955,,2018-09-13T00:00:00,2018-09-15T00:00:00
280914,43.9128,OK,Kids Storage,Shelves,117265,Black,10,108.0,44.72105,2018-06-16T00:00:00,2018-07-11T00:00:00
303493,80.9844,Great,Kitchen and Dining,Spoons,136261,Gray,Qu,116.1,,2018-08-06T00:00:00,2018-09-04T00:00:00
295985,156.24,Perfect,Kids Furniture,Rugs,135756,Red,M,308.0,,2018-07-19T00:00:00,2018-09-23T00:00:00
306569,98.0034,Perfect,Kitchen and Dining,Spoons,107170,Purple,Re,134.1,103.71955,2018-08-14T00:00:00,2018-08-17T00:00:00
313358,29.1168,Great,Kitchen and Dining,Spoons,847721,Green,NO,35.955,,2018-08-30T00:00:00,2018-09-24T00:00:00
322271,27.6303,Great,Kids Furniture,Side Tables,134204,Gray,36,86.9,38.83,2018-09-20T00:00:00,2018-10-08T00:00:00
316710,97.1568,Perfect,Kitchen and Dining,Spoons,120234,Green,Re,107.955,,2018-09-04T00:00:00,2018-09-08T00:00:00
288107,128.34,OK,Kids Storage,Boxes,112531,Brown,9.,310.5,,2018-07-02T00:00:00,2018-07-12T00:00:00
281616,96.552,Perfect,Kids Furniture,Beds,104533,Blue,M,163.9,,2018-06-16T00:00:00,2018-08-13T00:00:00
276731,40.4364,Great,Outdoor Storage,Shelves,110823,Blue,7.,103.455,53.13605,2018-06-05T00:00:00,2018-08-23T00:00:00
314077,67.0809,Perfect,Kitchen and Dining,Spoons,845298,Red,Lo,98.1,70.99455,2018-09-01T00:00:00,2018-10-24T00:00:00
274653,44.64,OK,Kids Storage,Boxes,120385,Brown,14,108.0,,2018-06-04T00:00:00,2018-09-14T00:00:00
279913,79.7847,Perfect,Outdoor Storage,Shelves,139580,Blue,8.,117.0,94.36955,2018-06-12T00:00:00,2018-06-13T00:00:00
299989,118.4169,Great,Kitchen and Dining,Forks,128686,Brown,NO,179.1,139.24955,2018-07-28T00:00:00,2018-08-03T00:00:00
316880,138.4344,Perfect,Kitchen and Dining,Spoons,896043,Blue,Lo,161.955,126.15955,2018-09-07T00:00:00,2018-09-13T00:00:00
300154,27.4104,Perfect,Kids Furniture,Desks,140422,Blue,L,71.5,,2018-08-02T00:00:00,2018-08-18T00:00:00
300722,17.2152,Great,Kids Furniture,Side Tables,118291,Gray,32,93.5,20.83,2018-07-29T00:00:00,2018-08-03T00:00:00
310981,52.9542,OK,Kitchen and Dining,Spoons,129970,Red,Lo,89.955,70.05955,2018-08-24T00:00:00,2018-09-12T00:00:00
321218,68.6664,Perfect,Kitchen and Dining,Spoons,105157,Orange,Pe,80.955,62.57955,2018-09-15T00:00:00,2018-09-16T00:00:00
281001,31.5177,OK,Outdoor Storage,Shelves,134834,Blue,8.,89.955,46.59105,2018-06-17T00:00:00,2018-10-10T00:00:00
310577,42.687,Great,Kids Furniture,Dining Tables,121041,Green,7.,93.5,,2018-08-23T00:00:00,2018-09-18T00:00:00
280761,40.9758,Perfect,Outdoor Storage,Shelves,125274,Black,7,117.0,48.46105,2018-06-16T00:00:00,2018-07-03T00:00:00
311273,96.9525,Perfect,Kitchen and Dining,Appliances,118815,Black,NO,125.1,,2018-08-25T00:00:00,2018-08-28T00:00:00
281648,64.8,Perfect,Kids Storage,Shelves,146672,Black,12,108.0,,2018-06-17T00:00:00,2018-06-25T00:00:00
299903,129.2514,Perfect,Kids Furniture,Rugs,148749,Gray,M,264.0,,2018-08-02T00:00:00,2018-09-22T00:00:00
280879,27.3234,Perfect,Kitchen and Dining,Pans,831014,Black,80,35.1,28.91955,2018-06-17T00:00:00,2018-06-28T00:00:00
286832,65.5668,Great,Kitchen and Dining,Casual Glasses,123264,Gray,52,80.955,,2018-07-01T00:00:00,2018-09-12T00:00:00
301038,25.8876,Perfect,Kids Furniture,Dining Tables,813433,Black,L/,43.945,,2018-07-31T00:00:00,2018-10-18T00:00:00
299952,203.3964,Great,Kitchen and Dining,Spoons,111167,Blue,Lo,251.1,,2018-07-28T00:00:00,2018-08-19T00:00:00
314787,41.85,Perfect,Kids Furniture,Chairs,112044,Black,M,82.5,,2018-09-01T00:00:00,2018-09-03T00:00:00
285759,62.2914,Perfect,Kids Storage,Shelves,147330,Red,12,108.0,,2018-06-25T00:00:00,2018-10-01T00:00:00
295014,16.1136,Great,Kids Furniture,Side Tables,124032,Brown,30,77.0,,2018-07-17T00:00:00,2018-07-29T00:00:00
315347,62.775,Great,Kids Storage,Shelves,136295,Gray,10,135.0,,2018-09-03T00:00:00,2018-09-08T00:00:00
278515,14.7312,Perfect,Kids Furniture,Desks,125196,Green,L,60.5,,2018-06-10T00:00:00,2018-06-15T00:00:00
280226,391.8564,Perfect,Kitchen and Dining,Spoons,880616,Gray,Lo,458.955,357.10455,2018-07-01T00:00:00,2018-10-11T00:00:00
294232,39.6036,Great,Outdoor Furniture,Side Tables,145342,Green,M,66.0,47.93,2018-07-17T00:00:00,2018-07-18T00:00:00
296484,217.9764,Great,Kitchen and Dining,Spoons,111166,Red,Re,269.1,,2018-07-22T00:00:00,2018-07-23T00:00:00
291398,57.6936,Great,Outdoor Storage,Shelves,117672,Green,10,126.0,65.29105,2018-07-10T00:00:00,2018-09-13T00:00:00
287746,55.7712,Great,Kids Storage,Shelves,148485,Blue,8.,108.0,,2018-07-01T00:00:00,2018-07-12T00:00:00
275083,41.6919,OK,Outdoor Furniture,Chairs,834150,Black,M,104.5,65.93,2018-06-05T00:00:00,2018-06-22T00:00:00
279983,207.4737,Great,Kitchen and Dining,Spoons,110922,Blue,Re,314.1,243.96955,2018-06-12T00:00:00,2018-07-06T00:00:00
317723,17.6049,Perfect,Kitchen and Dining,Appliances,124504,Orange,NO,35.955,18.63455,2018-09-08T00:00:00,2018-09-08T00:00:00
276099,153.9336,Perfect,Kitchen and Dining,Spoons,157128,Red,Lo,233.955,,2018-06-05T00:00:00,2018-06-11T00:00:00
279375,78.9942,Perfect,Kids Storage,Shelves,144861,Blue,10,117.0,93.43455,2018-06-11T00:00:00,2018-07-12T00:00:00
286869,23.5848,Perfect,Outdoor Storage,Boxes,138511,Black,9,108.0,27.89105,2018-06-30T00:00:00,2018-09-16T00:00:00
287700,34.776,Great,Outdoor Furniture,Side Tables,146297,Blue,12,99.0,,2018-07-01T00:00:00,2018-09-01T00:00:00
303857,39.7947,Great,Outdoor Furniture,Side Tables,109751,Black,16,87.945,55.93,2018-08-06T00:00:00,2018-08-23T00:00:00
282689,82.9467,Perfect,Kids Furniture,Rugs,146345,Black,L,165.0,104.93,2018-06-18T00:00:00,2018-10-10T00:00:00
275187,105.0714,Perfect,Kitchen and Dining,Spoons,895337,Blue,Re,143.1,111.19955,2018-06-05T00:00:00,2018-06-07T00:00:00
281588,74.304,Great,Kids Furniture,Rugs,111581,Green,L,141.9,89.93,2018-06-17T00:00:00,2018-07-27T00:00:00
292635,55.2048,Perfect,Furniture,Rugs,137121,Green,S,154.0,69.83,2018-07-12T00:00:00,2018-10-12T00:00:00
291917,16.9539,Great,Kids Furniture,Desks,111398,White,XX,53.9,23.83,2018-07-13T00:00:00,2018-08-07T00:00:00
285985,78.2037,Perfect,Outdoor Furniture,Rugs,110001,Black,L,218.9,98.93,2018-06-25T00:00:00,2018-06-30T00:00:00
283290,20.25,Great,Kitchen and Dining,Spoons,719843,Blue,L,26.955,20.50455,2018-06-18T00:00:00,2018-06-29T00:00:00
286852,74.0664,Perfect,Outdoor Storage,Shelves,123980,Blue,9,103.5,,2018-06-30T00:00:00,2018-10-17T00:00:00
313280,153.09,Perfect,Kitchen and Dining,Spoons,117155,Blue,Lo,170.1,,2018-08-30T00:00:00,2018-08-31T00:00:00
306094,17.0424,Perfect,Kids Furniture,Desks,140345,Gray,XL,31.9,,2018-08-17T00:00:00,2018-08-19T00:00:00
287819,38.6043,Perfect,Kids Furniture,Side Tables,130150,Gray,34,108.9,48.83,2018-07-01T00:00:00,2018-08-06T00:00:00
296640,189.4968,Great,Kitchen and Dining,Spoons,112185,Blue,Re,233.955,,2018-07-22T00:00:00,2018-08-02T00:00:00
324660,88.29,Perfect,Kitchen and Dining,Spoons,107475,Blue,Re,98.1,,2018-09-23T00:00:00,2018-09-25T00:00:00
281713,26.7375,OK,Kitchen and Dining,Knives,893148,Purple,71,69.75,35.37105,2018-06-17T00:00:00,2018-08-23T00:00:00
295160,26.4708,Perfect,Kids Furniture,Desks,130687,Black,L,64.9,28.83,2018-07-16T00:00:00,2018-08-01T00:00:00
308032,105.2784,Perfect,Outdoor Storage,Boxes,120373,Brown,9,175.455,,2018-08-18T00:00:00,2018-08-19T00:00:00
275463,95.3622,Great,Kitchen and Dining,Spoons,896031,Purple,Re,143.955,112.13455,2018-06-05T00:00:00,2018-06-22T00:00:00
334610,18.3924,Perfect,Kitchen and Dining,Spoons,719843,Blue,S,22.455,16.76455,2018-10-19T00:00:00,2018-10-24T00:00:00
298640,52.8228,Great,Kids Furniture,Rugs,136622,Red,L,141.9,63.93,2018-07-26T00:00:00,2018-08-24T00:00:00
297938,50.9868,Great,Kitchen and Dining,Spoons,870759,Green,Re,62.955,,2018-07-22T00:00:00,2018-08-10T00:00:00
276158,97.3944,Perfect,Kitchen and Dining,Spoons,130254,Blue,Re,170.955,88.75955,2018-06-05T00:00:00,2018-08-31T00:00:00
287576,20.0448,Perfect,Outdoor Furniture,Side Tables,861360,Gray,16,70.95,21.83,2018-07-01T00:00:00,2018-07-08T00:00:00
288678,41.0184,OK,Kids Furniture,Rugs,109883,Black,S,141.9,63.83,2018-07-03T00:00:00,2018-09-21T00:00:00
311113,83.7,Perfect,Outdoor Storage,Boxes,857721,Red,8.,162.0,,2018-08-25T00:00:00,2018-09-30T00:00:00
281068,24.6348,Perfect,Kids Storage,Boxes,138036,Black,10,99.0,25.08605,2018-06-16T00:00:00,2018-09-17T00:00:00
282865,44.1657,OK,Kids Storage,Shelves,145631,Green,10,126.0,65.29105,2018-06-24T00:00:00,2018-07-16T00:00:00
317503,53.94,OK,Kids Storage,Shelves,873348,Red,12,130.5,,2018-09-08T00:00:00,2018-10-12T00:00:00
300869,52.7496,Perfect,Kitchen and Dining,Spoons,150950,Blue,Re,80.955,,2018-07-29T00:00:00,2018-08-08T00:00:00
308364,166.8276,Perfect,Kitchen and Dining,Spoons,152321,Blue,Re,234.0,,2018-08-19T00:00:00,2018-08-21T00:00:00
